Sorted Json formula,prototype,prototype_name,prototype_formula,DOIs
"{""A"": {""Cd"": 0.04, ""Na"": 0.025, ""Pb"": 0.935}, ""B"": {""S"": 0.25, ""Se"": 0.5, ""Te"": 0.25}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41467-021-23569-z']
"{""A"": {""Ge"": 0.15, ""Mn"": 0.25, ""Pb"": 0.075, ""Sn"": 0.525}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/aenm.201802116']
"{""A"": {""Ag"": 0.25, ""Mn"": 0.25, ""Pb"": 0.1875, ""Sb"": 0.25, ""Sn"": 0.0625}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/acs.chemmater.2c02344']
"{""A"": {""La"": 0.03, ""Pb"": 0.47, ""Sn"": 0.5}, ""B"": {""Se"": 0.5, ""Te"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1080/21663831.2016.1244116']
"{""A"": {""Ag"": 0.11, ""Bi"": 0.01, ""Ge"": 0.61, ""Pb"": 0.12, ""Sb"": 0.13}, ""B"": {""Te"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1126/science.abq5815']
"{""A"": {""Hf"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""C"": 0.8, ""N"": 0.2}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.corsci.2021.109359']
"{""A"": {""Hf"": 0.3333, ""Ti"": 0.3333, ""Zr"": 0.3333}, ""B"": {""C"": 0.5, ""N"": 0.5}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1007/s40843-020-1610-9']
"{""A"": {""Cr"": 0.25, ""Nb"": 0.25, ""Ti"": 0.25, ""V"": 0.25}, ""B"": {""N"": 0.825}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.jssc.2025.125202']
"{""A"": {""Hf"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""Zr"": 0.2}, ""B"": {""C"": 0.95}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.jmst.2025.02.035']
"{""A"": {""Cr"": 0.2, ""Nb"": 0.2, ""Ti"": 0.2, ""V"": 0.2, ""Zr"": 0.2}, ""B"": {""N"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.ijrmhm.2025.107165']
"{""A"": {""Co"": 0.2083, ""Cu"": 0.2083, ""Mg"": 0.1667, ""Ni"": 0.2083, ""Zn"": 0.2083}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.matchemphys.2021.125105']
"{""A"": {""Co"": 0.25, ""Mg"": 0.25, ""Ni"": 0.25, ""Zn"": 0.25}, ""B"": {""Li"": 1.0}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1021/acsami.0c03562']
"{""A"": {""Mg"": 1.0}, ""B"": {""Co"": 0.2, ""Cu"": 0.2, ""Fe"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.nxmate.2025.100855']
"{""A"": {""Co"": 0.2, ""Mg"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.nanoen.2024.110121']
"{""A"": {""Mg"": 1.0}, ""B"": {""Co"": 0.2211, ""Cu"": 0.2947, ""Ni"": 0.2316, ""Zn"": 0.2526}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1016/j.cej.2022.137924']
"{""A"": {""Li"": 1.0}, ""B"": {""Al"": 0.0179, ""Mn"": 0.9524, ""Nb"": 0.0179, ""Ti"": 0.0119}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/adfm.202419907']
"{""A"": {""Li"": 1.0}, ""B"": {""Co"": 0.2326, ""Cr"": 0.3488, ""F"": 0.0349, ""Mn"": 0.3488, ""Nb"": 0.0233, ""Ti"": 0.0116}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1038/s41563-020-00816-0']
"{""A"": {""Li"": 1.0}, ""B"": {""Co"": 0.0526, ""Cr"": 0.0526, ""F"": 0.1579, ""I"": 0.0526, ""Mn"": 0.5263, ""Nb"": 0.1053, ""Ti"": 0.0526}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/sstr.202400005']
"{""A"": {""Li"": 1.0}, ""B"": {""Co"": 0.0625, ""Cr"": 0.0625, ""I"": 0.0625, ""Mn"": 0.625, ""Nb"": 0.125, ""Ti"": 0.0625}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/sstr.202400005']
"{""A"": {""Li"": 0.913, ""Mg"": 0.087}, ""B"": {""Fe"": 0.2308, ""Mn"": 0.3077, ""Ti"": 0.2308, ""Zr"": 0.2308}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/D5EB00104H']
"{""A"": {""Li"": 0.875, ""Mg"": 0.125}, ""B"": {""Fe"": 0.3333, ""Mn"": 0.1667, ""Nb"": 0.25, ""Zr"": 0.25}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1039/D5EB00104H']
"{""A"": {""Li"": 1.0}, ""B"": {""Co"": 0.1896, ""Cr"": 0.2844, ""F"": 0.019, ""Fe"": 0.2844, ""Nb"": 0.0142, ""Ni"": 0.1896, ""Ti"": 0.019}, ""C"": {""O"": 1.0}}",NaCl,rock-salt,"{'A': 1, 'B': 1}",['https://doi.org/10.1002/anie.202311930']
"{""A"": {""Cu"": 1.0}, ""B"": {""Cu"": 0.1111, ""Ge"": 0.2222, ""Mg"": 0.2222, ""Sn"": 0.2222, ""Zn"": 0.2222}, ""C"": {""S"": 1.0}}",CuInS2,roquesite,"{'A': 1, 'B': 1, 'C': 2}",['https://doi.org/10.1021/acs.inorgchem.8b02379']
"{""A"": {""Cu"": 0.8571, ""Zn"": 0.1429}, ""B"": {""In"": 0.2857, ""Mg"": 0.2857, ""Sn"": 0.2857, ""Zn"": 0.1429}, ""C"": {""S"": 1.0}}",CuInS2,roquesite,"{'A': 1, 'B': 1, 'C': 2}",['https://doi.org/10.1021/acs.inorgchem.8b02379']
"{""A"": {""Cu"": 0.25, ""Fe"": 0.25, ""Ni"": 0.25, ""Zn"": 0.25}, ""B"": {""F"": 1.0}}",TiO2,rutile,"{'A': 1, 'B': 2}","['https://doi.org/10.1039/d0ta10209a', 'https://doi.org/10.1039/D0TA10209A']"
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Fe"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""F"": 1.0}}",TiO2,rutile,"{'A': 1, 'B': 2}","['https://doi.org/10.1039/d0ta10209a', 'https://doi.org/10.1039/D0TA10209A']"
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""B"": {""F"": 1.0}}",TiO2,rutile,"{'A': 1, 'B': 2}","['https://doi.org/10.1039/d0ta10209a', 'https://doi.org/10.1039/D0TA10209A']"
"{""A"": {""Co"": 0.1667, ""Cu"": 0.1667, ""Fe"": 0.1667, ""Mn"": 0.1667, ""Ni"": 0.1667, ""Zn"": 0.1667}, ""B"": {""F"": 1.0}}",TiO2,rutile,"{'A': 1, 'B': 2}","['https://doi.org/10.1039/d0ta10209a', 'https://doi.org/10.1039/D0TA10209A']"
"{""A"": {""Co"": 0.1429, ""Cu"": 0.1429, ""Fe"": 0.1429, ""Mg"": 0.1429, ""Mn"": 0.1429, ""Ni"": 0.1429, ""Zn"": 0.1429}, ""B"": {""F"": 1.0}}",TiO2,rutile,"{'A': 1, 'B': 2}","['https://doi.org/10.1039/d0ta10209a', 'https://doi.org/10.1039/D0TA10209A']"
"{""A"": {""Cd"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""Fe"": 1.0}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1038/s41598-019-56586-6']
"{""A"": {""Co"": 0.3, ""Cu"": 0.175, ""Mn"": 0.175, ""Ni"": 0.175, ""Zn"": 0.175}, ""B"": {""Fe"": 1.0}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1016/j.jmrt.2021.07.018']
"{""A"": {""Ni"": 1.0}, ""B"": {""Dy"": 0.01, ""Er"": 0.01, ""Fe"": 0.95, ""Gd"": 0.01, ""Ho"": 0.01, ""Tb"": 0.01}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1016/j.scriptamat.2019.12.027']
"{""A"": {""Co"": 0.2, ""Cr"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""B"": {""Fe"": 1.0}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1016/j.scriptamat.2019.12.027']
"{""A"": {""Co"": 0.2, ""Cr"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""B"": {""Dy"": 0.01, ""Er"": 0.01, ""Fe"": 0.95, ""Gd"": 0.01, ""Ho"": 0.01, ""Tb"": 0.01}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1016/j.scriptamat.2019.12.027']
"{""A"": {""Co"": 0.2, ""Mg"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""Al"": 0.2, ""Co"": 0.2, ""Cr"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1016/j.scriptamat.2020.07.002']
"{""A"": {""Co"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""B"": {""Fe"": 1.0}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1007/s40145-022-0569-3']
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Ni"": 0.2}, ""B"": {""Fe"": 1.0}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}","['https://doi.org/10.1007/s40145-022-0569-3', 'https://doi.org/10.1039/D4TA04925J']"
"{""A"": {""Co"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""Fe"": 1.0}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1007/s40145-022-0569-3']
"{""A"": {""Ni"": 1.0}, ""B"": {""Co"": 0.2, ""Cr"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1016/j.jeurceramsoc.2023.11.004']
"{""A"": {""Cr"": 0.2, ""Cu"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""B"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}","['https://doi.org/10.1002/adfm.202110992', 'https://doi.org/10.1016/j.cej.2021.132658']"
"{""A"": {""Co"": 0.2, ""Mg"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""Cr"": 1.0}, ""C"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1002/adem.202300585']
"{""A"": {""Al"": 0.0385, ""Co"": 0.1923, ""Cr"": 0.1923, ""Fe"": 0.1923, ""Mn"": 0.1923, ""Ni"": 0.1923}, ""B"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1007/s10853-021-05805-5']
"{""A"": {""Co"": 0.1667, ""Fe"": 0.1667, ""Li"": 0.1667, ""Mn"": 0.1667, ""Ni"": 0.1667, ""Zn"": 0.1667}, ""B"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1007/s12598-021-01872-4']
"{""A"": {""Co"": 0.1667, ""Cr"": 0.1667, ""Li"": 0.1667, ""Mn"": 0.1667, ""Ni"": 0.1667, ""Zn"": 0.1667}, ""B"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1007/s12598-021-01872-4']
"{""A"": {""Co"": 0.2, ""Cr"": 0.2, ""Fe"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",MgAl2O4,Spinel - Ternary,"{'A': 1, 'B': 2, 'C': 4}",['https://doi.org/10.1021/acsami.2c07576']
"{""A"": {""Cu"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Ti"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1039/d0ra00255k']
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1039/c9ta08740k']
"{""A"": {""Co"": 0.2, ""Cr"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}","['https://doi.org/10.1002/adfm.202308710', 'https://doi.org/10.1007/s10853-023-08498-0', 'https://doi.org/10.1007/s40145-022-0573-7', 'https://doi.org/10.1016/j.cej.2021.129838', 'https://doi.org/10.1016/j.cej.2021.133448', 'https://doi.org/10.1016/j.ceramint.2025.09.177', 'https://doi.org/10.1016/j.est.2023.109182', 'https://doi.org/10.1016/j.jallcom.2020.156158', 'https://doi.org/10.1016/j.jeurceramsoc.2019.11.030', 'https://doi.org/10.1016/j.jmst.2021.11.032', 'https://doi.org/10.1016/j.matlet.2017.12.148', 'https://doi.org/10.1016/j.molstruc.2019.05.073', 'https://doi.org/10.1016/j.nanoen.2022.106962', 'https://doi.org/10.1039/d0ta04844e', 'https://doi.org/10.3390/batteries9030147']"
"{""A"": {""Co"": 0.2, ""Cr"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Mn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}","['https://doi.org/10.1007/s10853-023-08498-0', 'https://doi.org/10.1016/j.jeurceramsoc.2019.11.030']"
"{""A"": {""Cr"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.jeurceramsoc.2019.11.030']
"{""A"": {""Cr"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}","['https://doi.org/10.1002/adfm.202300509', 'https://doi.org/10.1016/j.jmmm.2019.165884']"
"{""A"": {""Co"": 0.2, ""Cr"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.jmmm.2019.165884']
"{""A"": {""Cr"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Mn"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.3139/146.111874']
"{""A"": {""Al"": 0.1667, ""Co"": 0.1667, ""Cr"": 0.1667, ""Fe"": 0.1667, ""Mn"": 0.1667, ""Ni"": 0.1667}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.jmmm.2020.166594']
"{""A"": {""Co"": 0.1429, ""Cr"": 0.1429, ""Cu"": 0.1429, ""Fe"": 0.1429, ""Li"": 0.1429, ""Mn"": 0.1429, ""Ni"": 0.1429}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.ceramint.2021.08.091']
"{""A"": {""Co"": 0.1429, ""Cr"": 0.1429, ""Fe"": 0.1429, ""Li"": 0.1429, ""Mg"": 0.1429, ""Mn"": 0.1429, ""Ni"": 0.1429}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.ceramint.2021.08.091']
"{""A"": {""Co"": 0.1429, ""Cr"": 0.1429, ""Fe"": 0.1429, ""Li"": 0.1429, ""Mn"": 0.1429, ""Ni"": 0.1429, ""Zn"": 0.1429}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.ceramint.2021.08.091']
"{""A"": {""Al"": 0.1667, ""Cr"": 0.1667, ""Fe"": 0.1667, ""Mg"": 0.1667, ""Mn"": 0.1667, ""Ni"": 0.1667}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.3390/pr10010049']
"{""A"": {""Co"": 0.3333, ""Cr"": 0.1667, ""Fe"": 0.1667, ""Mn"": 0.1667, ""Ni"": 0.1667}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.est.2023.108211']
"{""A"": {""Co"": 0.4284, ""Cr"": 0.1429, ""Fe"": 0.1429, ""Mn"": 0.1429, ""Ni"": 0.1429}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.est.2023.108211']
"{""A"": {""Co"": 0.5, ""Cr"": 0.125, ""Fe"": 0.125, ""Mn"": 0.125, ""Ni"": 0.125}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.est.2023.108211']
"{""A"": {""Co"": 0.1667, ""Cr"": 0.1667, ""Fe"": 0.1667, ""Li"": 0.1667, ""Mg"": 0.1667, ""Mn"": 0.1667}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1007/s10853-023-08498-0']
"{""A"": {""Co"": 0.1667, ""Cr"": 0.1667, ""Fe"": 0.1667, ""Li"": 0.1667, ""Mn"": 0.1667, ""Ni"": 0.1667}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1007/s10853-023-08498-0']
"{""A"": {""Fe"": 0.2, ""Mg"": 0.2, ""Ni"": 0.2, ""Ti"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.mtcomm.2023.106315']
"{""A"": {""Co"": 0.2, ""Fe"": 0.2, ""Ni"": 0.2, ""Ti"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.mtcomm.2023.106315']
"{""A"": {""Co"": 0.1667, ""Cr"": 0.1667, ""Fe"": 0.3333, ""Mn"": 0.1667, ""Ni"": 0.1667}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.jmst.2021.11.032']
"{""A"": {""Co"": 0.1429, ""Cr"": 0.1429, ""Fe"": 0.4284, ""Mn"": 0.1429, ""Ni"": 0.1429}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.jmst.2021.11.032']
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Mn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.fuel.2025.136190']
"{""A"": {""Co"": 0.2727, ""Cu"": 0.0909, ""Fe"": 0.2727, ""Mn"": 0.2727, ""Ni"": 0.0909}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.surfin.2025.107028']
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Ni"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}","['https://doi.org/10.1016/j.cej.2024.149509', 'https://doi.org/10.1021/acs.nanolett.4c06461']"
"{""A"": {""Cr"": 0.2, ""Fe"": 0.2, ""Mg"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.jpowsour.2025.237502']
"{""A"": {""Co"": 0.2, ""Fe"": 0.2, ""Mn"": 0.2, ""Ni"": 0.2, ""Zn"": 0.2}, ""B"": {""O"": 1.0}}",Co3O4,Spinel -Binary,"{'A': 3, 'B': 4}",['https://doi.org/10.1016/j.ceramint.2023.04.131']
"{""A"": {""Cr"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""V"": 0.2}, ""B"": {""S"": 1.0}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Cr"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""V"": 0.2}, ""B"": {""Se"": 1.0}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Hf"": 0.25, ""Nb"": 0.25, ""Ti"": 0.25, ""Zr"": 0.25}, ""B"": {""Se"": 1.0}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Cr"": 0.2, ""Fe"": 0.1, ""Mn"": 0.1, ""Nb"": 0.2, ""Ti"": 0.2, ""V"": 0.2}, ""B"": {""Se"": 1.0}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Cr"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""Ti"": 0.2, ""V"": 0.2}, ""B"": {""S"": 0.5, ""Se"": 0.5}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Hf"": 0.2, ""Nb"": 0.2, ""Ti"": 0.2, ""V"": 0.2, ""Zr"": 0.2}, ""B"": {""Te"": 1.0}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Au"": 0.1, ""Co"": 0.1, ""Ir"": 0.2, ""Pd"": 0.2, ""Pt"": 0.2, ""Rh"": 0.2}, ""B"": {""Te"": 1.0}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Co"": 0.1, ""Ir"": 0.225, ""Pd"": 0.225, ""Pt"": 0.225, ""Rh"": 0.225}, ""B"": {""Te"": 1.0}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Co"": 0.2, ""Ir"": 0.2, ""Pd"": 0.2, ""Pt"": 0.2, ""Rh"": 0.2}, ""B"": {""Te"": 1.0}}",TiS2,TiS2,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Ce"": 0.2, ""Dy"": 0.2, ""Gd"": 0.2, ""La"": 0.2, ""Y"": 0.2}, ""B"": {""Ta"": 1.0}, ""C"": {""O"": 1.0}}",,LaTaO4,"{'A': 1, 'B': 1, 'C': 4}",['https://doi.org/10.1016/j.jmrt.2024.07.005']
"{""A"": {""Ba"": 0.425, ""Ca"": 0.05, ""La"": 0.1, ""Sr"": 0.425}, ""B"": {""Nb"": 0.7, ""Ta"": 0.3}, ""C"": {""O"": 1.0}}",BaNb2O6,Tungsten Bronze,"{'A': 1, 'B': 2, 'C': 6}",['https://doi.org/10.1002/advs.202300227']
"{""A"": {""Ba"": 0.2, ""La"": 0.2, ""Na"": 0.2, ""Pb"": 0.2, ""Sr"": 0.2}, ""B"": {""Nb"": 1.0}, ""C"": {""O"": 1.0}}",BaNb2O6,Tungsten Bronze,"{'A': 1, 'B': 2, 'C': 6}",['https://doi.org/10.1038/s41467-024-49107-1']
"{""A"": {""Na"": 1.0}, ""B"": {""Ba"": 0.1207, ""Bi"": 0.0345, ""Ca"": 0.0345, ""Nb"": 0.6207, ""Sr"": 0.1207, ""Ta"": 0.069}, ""C"": {""O"": 1.0}}",BaNb2O6,Tungsten Bronze,"{'A': 1, 'B': 2, 'C': 6}",['https://doi.org/10.1002/adfm.202409446']
"{""A"": {""Ba"": 0.4, ""Ca"": 0.3, ""Sr"": 0.3}, ""B"": {""Nb"": 0.85, ""Ta"": 0.15}, ""C"": {""O"": 1.0}}",BaNb2O6,Tungsten Bronze,"{'A': 1, 'B': 2, 'C': 6}",['https://doi.org/10.1038/s41467-024-50252-w']
"{""A"": {""Ba"": 0.1667, ""Bi"": 0.1667, ""Ca"": 0.1667, ""Sr"": 0.5}, ""B"": {""Nb"": 0.5, ""Sb"": 0.1, ""Ta"": 0.1, ""Ti"": 0.3}, ""C"": {""O"": 1.0}}",BaNb2O6,Tungsten Bronze,"{'A': 1, 'B': 2, 'C': 6}",['https://doi.org/10.1016/j.actamat.2025.121380']
"{""A"": {""Co"": 0.2, ""Cu"": 0.2, ""Ga"": 0.2, ""In"": 0.2, ""Zn"": 0.2}, ""B"": {""S"": 1.0}}",ZnO,Wurtzite,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.0c11384']
